일자|시간|구분,공급량
2019-02-02 20 G,3627.420223688474
2019-02-02 21 G,3520.2811678156536
2019-02-02 22 G,3447.534053576553
2019-02-02 23 G,3377.587083777118
2019-02-02 24 G,3204.5698018847615
2019-02-03 01 G,2921.8207626193316
2019-02-03 02 G,2595.530994284011
2019-02-03 03 G,2398.0517287404737
2019-02-03 04 G,2403.3007225096853
2019-02-03 05 G,2499.394744996478
2019-02-03 06 G,2589.5504551376835
2019-02-03 07 G,2771.1875158223766
2019-02-03 08 G,3125.0994095763594
2019-02-03 09 G,3481.3770666420637
2019-02-03 10 G,3540.1469659353147
2019-02-03 11 G,3360.911830490494
2019-02-03 12 G,3078.392570622833
2019-02-03 13 G,2921.86071283522
2019-02-03 14 G,2838.1102776369594
2019-02-03 15 G,2728.629161026718
2019-02-03 16 G,2716.534994541199
2019-02-03 17 G,2862.425374100866
2019-02-03 18 G,3170.3978045953027
2019-02-03 19 G,3569.576182097091
2019-02-03 20 G,3604.3798258750467
2019-02-03 21 G,3550.323458770924
2019-02-03 22 G,3457.1912981810956
2019-02-03 23 G,3305.420781249246
2019-02-03 24 G,3093.470683717407
2019-02-04 01 G,2734.549892107845
2019-02-04 02 G,2403.6962553072754
2019-02-04 03 G,2270.2126794712813
2019-02-04 04 G,2324.887333832474
2019-02-04 05 G,2500.8373792242123
2019-02-04 06 G,2843.7591576819555
2019-02-04 07 G,3463.739230704702
2019-02-04 08 G,4107.32245925303
2019-02-04 09 G,4227.677839210402
2019-02-04 10 G,3956.5170816449063
2019-02-04 11 G,3696.5135695148406
2019-02-04 12 G,3410.9259307838774
2019-02-04 13 G,3196.1087429114245
2019-02-04 14 G,3158.8207854637326
2019-02-04 15 G,3059.3225136353662
2019-02-04 16 G,3018.4962599140217
2019-02-04 17 G,3150.015129504425
2019-02-04 18 G,3459.1763618129603
2019-02-04 19 G,3971.4512843282196
2019-02-04 20 G,4146.024641982567
2019-02-04 21 G,4128.872631854688
2019-02-04 22 G,4074.1145268110317
2019-02-04 23 G,3878.466663002733
2019-02-04 24 G,3575.821523706129
2019-02-05 01 G,3184.164166163214
2019-02-05 02 G,2820.254721482293
2019-02-05 03 G,2596.708199749919
2019-02-05 04 G,2627.3637614842837
2019-02-05 05 G,2768.9110658728578
2019-02-05 06 G,3020.870674407546
2019-02-05 07 G,3521.7507607722378
2019-02-05 08 G,4110.224236920147
2019-02-05 09 G,4244.797243895664
2019-02-05 10 G,3994.84099015602
2019-02-05 11 G,3684.1409384409244
2019-02-05 12 G,3388.957773004524
2019-02-05 13 G,3187.1220583226163
2019-02-05 14 G,3121.1399804432085
2019-02-05 15 G,2954.4656792459077
2019-02-05 16 G,2883.0958138517444
2019-02-05 17 G,2975.4415776939913
2019-02-05 18 G,3281.0089882283746
2019-02-05 19 G,3842.235892426676
2019-02-05 20 G,4027.791233741966
2019-02-05 21 G,3960.0097656233897
2019-02-05 22 G,3942.1782728987096
2019-02-05 23 G,3776.8875083193216
2019-02-05 24 G,3492.0535819727547
2019-02-06 01 G,3087.0538630769606
2019-02-06 02 G,2720.6493786337933
2019-02-06 03 G,2491.9160842117817
2019-02-06 04 G,2502.8247661797336
2019-02-06 05 G,2632.595521237675
2019-02-06 06 G,2855.970919069789
2019-02-06 07 G,3367.1100408332422
2019-02-06 08 G,3953.491530493327
2019-02-06 09 G,4008.6511569673976
2019-02-06 10 G,3793.230795696805
2019-02-06 11 G,3545.6855907982776
2019-02-06 12 G,3290.364937115338
2019-02-06 13 G,3105.180761093852
2019-02-06 14 G,3054.4752691200615
2019-02-06 15 G,2934.5688634470334
2019-02-06 16 G,2890.7196194536427
2019-02-06 17 G,3020.785160421732
2019-02-06 18 G,3348.1918135538285
2019-02-06 19 G,3828.527190191658
2019-02-06 20 G,3968.2413190561624
2019-02-06 21 G,3903.194311456934
2019-02-06 22 G,3865.0292883999286
2019-02-06 23 G,3701.2287326935416
2019-02-06 24 G,3430.5761617882
2019-02-07 01 G,3000.7410187985647
2019-02-07 02 G,2594.5505392070836
2019-02-07 03 G,2364.1507454096063
2019-02-07 04 G,2391.0691591057075
2019-02-07 05 G,2545.5751379974254
2019-02-07 06 G,2839.991404122764
2019-02-07 07 G,3510.594013421792
2019-02-07 08 G,4148.802719273226
2019-02-07 09 G,4150.275156316833
2019-02-07 10 G,3865.5560810362804
2019-02-07 11 G,3652.071030367889
2019-02-07 12 G,3369.6119780021336
2019-02-07 13 G,3145.2369146957217
2019-02-07 14 G,3097.1607780343343
2019-02-07 15 G,2958.7944220789354
2019-02-07 16 G,2909.766203130376
2019-02-07 17 G,3049.509726430476
2019-02-07 18 G,3370.940874976332
2019-02-07 19 G,3898.269995063636
2019-02-07 20 G,4067.7078398830595
2019-02-07 21 G,4018.0461419165554
2019-02-07 22 G,4004.846079244078
2019-02-07 23 G,3846.7563455906693
2019-02-07 24 G,3555.011615920126
2019-02-08 01 G,3136.8311931722656
2019-02-08 02 G,2739.4236261585265
2019-02-08 03 G,2477.1075138572414
2019-02-08 04 G,2493.691141992774
2019-02-08 05 G,2620.0266794028107
2019-02-08 06 G,2900.001211035875
2019-02-08 07 G,3490.120071851156
2019-02-08 08 G,4062.6095391648337
2019-02-08 09 G,4098.921616573207
2019-02-08 10 G,3908.0930163931753
2019-02-08 11 G,3707.6318338505403
2019-02-08 12 G,3401.9007763717227
2019-02-08 13 G,3191.8663356210536
2019-02-08 14 G,3132.539218385314
2019-02-08 15 G,2988.614803399914
2019-02-08 16 G,2939.388780105343
2019-02-08 17 G,3036.1182150369095
2019-02-08 18 G,3292.563945552765
2019-02-08 19 G,3726.745397080043
2019-02-08 20 G,3870.0945360807614
2019-02-08 21 G,3791.688636256707
2019-02-08 22 G,3738.210314958504
2019-02-08 23 G,3586.7699408800677
2019-02-08 24 G,3367.0529656924045
2019-02-09 01 G,3046.543008929436
2019-02-09 02 G,2684.9528646440303
2019-02-09 03 G,2440.2040645307484
2019-02-09 04 G,2430.284985883329
2019-02-09 05 G,2528.8819901659313
2019-02-09 06 G,2677.3226441850697
2019-02-09 07 G,2941.885327093599
2019-02-09 08 G,3329.0528952480363
2019-02-09 09 G,3632.606647934304
2019-02-09 10 G,3656.594678161525
2019-02-09 11 G,3465.074605317977
2019-02-09 12 G,3206.785509510887
2019-02-09 13 G,3021.2072451187278
2019-02-09 14 G,2916.6797338050146
2019-02-09 15 G,2803.175276591758
2019-02-09 16 G,2757.4638327636444
2019-02-09 17 G,2857.04251667142
2019-02-09 18 G,3148.4065400814698
2019-02-09 19 G,3496.209884348158
2019-02-09 20 G,3459.913413417077
2019-02-09 21 G,3365.7388185158434
2019-02-09 22 G,3304.1696210284376
2019-02-09 23 G,3238.681253803479
2019-02-09 24 G,3079.3013177030043
2019-02-10 01 G,2802.3061654516086
2019-02-10 02 G,2484.8788738862518
2019-02-10 03 G,2290.7317149614437
2019-02-10 04 G,2285.0677295204423
2019-02-10 05 G,2374.3973009158653
2019-02-10 06 G,2466.2805256499732
2019-02-10 07 G,2645.139093945697
2019-02-10 08 G,2983.820957552272
2019-02-10 09 G,3332.898266215049
2019-02-10 10 G,3382.849720855237
2019-02-10 11 G,3200.89439823692
2019-02-10 12 G,2920.642429580142
2019-02-10 13 G,2780.1395350935245
2019-02-10 14 G,2684.16035989628
2019-02-10 15 G,2572.1844631679364
2019-02-10 16 G,2561.634205159574
2019-02-10 17 G,2713.32132418125
2019-02-10 18 G,3040.3054801296717
2019-02-10 19 G,3470.509429284335
2019-02-10 20 G,3539.542193968572
2019-02-10 21 G,3498.9038279886145
2019-02-10 22 G,3396.2402946928814
2019-02-10 23 G,3249.4766445753958
2019-02-10 24 G,3009.3133078498568
2019-02-11 01 G,2642.705430125689
2019-02-11 02 G,2298.7155332003094
2019-02-11 03 G,2170.998410778873
2019-02-11 04 G,2215.1524491356386
2019-02-11 05 G,2404.7561425185663
2019-02-11 06 G,2778.5925917424847
2019-02-11 07 G,3477.516277240473
2019-02-11 08 G,4153.988849177517
2019-02-11 09 G,4190.763756263288
2019-02-11 10 G,3886.1710643061792
2019-02-11 11 G,3632.763626451162
2019-02-11 12 G,3366.9234624566348
2019-02-11 13 G,3197.005342993488
2019-02-11 14 G,3159.30585409392
2019-02-11 15 G,3095.573822949874
2019-02-11 16 G,3064.3570586037013
2019-02-11 17 G,3177.9830660748657
2019-02-11 18 G,3414.367729843641
2019-02-11 19 G,3930.521269909387
2019-02-11 20 G,4115.826530885819
2019-02-11 21 G,4106.413792489904
2019-02-11 22 G,4049.6961343935286
2019-02-11 23 G,3856.058424041865
2019-02-11 24 G,3552.8945359538657
2019-02-12 01 G,3120.675370854411
2019-02-12 02 G,2724.1651461645947
2019-02-12 03 G,2488.868140337806
2019-02-12 04 G,2520.455692066399
2019-02-12 05 G,2672.999600127667
2019-02-12 06 G,2983.908915819283
2019-02-12 07 G,3604.6698040107062
2019-02-12 08 G,4271.319729063912
2019-02-12 09 G,4315.631965205281
2019-02-12 10 G,4049.5019387833163
2019-02-12 11 G,3787.7769511387723
2019-02-12 12 G,3490.3748451413576
2019-02-12 13 G,3291.9257584605693
2019-02-12 14 G,3262.984187650092
2019-02-12 15 G,3133.1657731679916
2019-02-12 16 G,3074.3002108198807
2019-02-12 17 G,3196.574939813956
2019-02-12 18 G,3499.1444652576465
2019-02-12 19 G,4011.516964675023
2019-02-12 20 G,4184.246120282896
2019-02-12 21 G,4123.992763649248
2019-02-12 22 G,4120.080561402425
2019-02-12 23 G,3930.795528600948
2019-02-12 24 G,3651.911768674682
2019-02-13 01 G,3212.2562429364675
2019-02-13 02 G,2815.1396709199466
2019-02-13 03 G,2572.082976565504
2019-02-13 04 G,2592.4391509668035
2019-02-13 05 G,2741.183047433028
2019-02-13 06 G,3021.045935752731
2019-02-13 07 G,3641.8948340152856
2019-02-13 08 G,4294.242078219848
2019-02-13 09 G,4273.219433987446
2019-02-13 10 G,4004.152837875339
2019-02-13 11 G,3740.279890027076
2019-02-13 12 G,3455.5141245115065
2019-02-13 13 G,3248.288740181837
2019-02-13 14 G,3176.59613821833
2019-02-13 15 G,3045.7323328624134
2019-02-13 16 G,3006.0649127855877
2019-02-13 17 G,3134.0564068220788
2019-02-13 18 G,3424.0144233576725
2019-02-13 19 G,3880.6056757384513
2019-02-13 20 G,4049.1746953897277
2019-02-13 21 G,3977.841542747041
2019-02-13 22 G,3962.8648234175485
2019-02-13 23 G,3784.7927069229827
2019-02-13 24 G,3497.2040906314987
2019-02-14 01 G,3079.098117110862
2019-02-14 02 G,2685.6406261023785
2019-02-14 03 G,2467.5455613804274
2019-02-14 04 G,2500.607221312259
2019-02-14 05 G,2652.4396728580614
2019-02-14 06 G,2931.3216030693866
2019-02-14 07 G,3553.5082717897944
2019-02-14 08 G,4219.98656362833
2019-02-14 09 G,4160.057755245894
2019-02-14 10 G,3905.955511723446
2019-02-14 11 G,3694.8058682158985
2019-02-14 12 G,3423.3718258066347
2019-02-14 13 G,3216.206369825104
2019-02-14 14 G,3160.677962187824
2019-02-14 15 G,3034.843112459679
2019-02-14 16 G,2993.4615074285657
2019-02-14 17 G,3136.2644831819634
2019-02-14 18 G,3476.9147549587574
2019-02-14 19 G,4019.264174426996
2019-02-14 20 G,4218.426145392139
2019-02-14 21 G,4142.841501903955
2019-02-14 22 G,4099.522767554934
2019-02-14 23 G,3941.303842654872
2019-02-14 24 G,3625.003188960137
2019-02-15 01 G,3187.440684395987
2019-02-15 02 G,2783.2114821054956
2019-02-15 03 G,2533.660078416564
2019-02-15 04 G,2547.875716088817
2019-02-15 05 G,2694.8451560663693
2019-02-15 06 G,2978.0812767760017
2019-02-15 07 G,3562.06368983076
2019-02-15 08 G,4195.426948700626
2019-02-15 09 G,4168.436739248606
2019-02-15 10 G,3869.4972128714553
2019-02-15 11 G,3630.0632335614782
2019-02-15 12 G,3338.800777777398
2019-02-15 13 G,3135.522137043788
2019-02-15 14 G,3093.492837761697
2019-02-15 15 G,2979.5747482412903
2019-02-15 16 G,2953.6006092572934
2019-02-15 17 G,3049.5235215893117
2019-02-15 18 G,3316.4697728324704
2019-02-15 19 G,3808.8471741196586
2019-02-15 20 G,3995.319119619428
2019-02-15 21 G,3952.7938277218914
2019-02-15 22 G,3890.334677742769
2019-02-15 23 G,3780.554563019665
2019-02-15 24 G,3533.03115544905
2019-02-16 01 G,3178.3472322520047
2019-02-16 02 G,2785.569728211508
2019-02-16 03 G,2514.806179372606
2019-02-16 04 G,2494.23961140095
2019-02-16 05 G,2601.0441465527742
2019-02-16 06 G,2759.5911705606104
2019-02-16 07 G,3037.951742415793
2019-02-16 08 G,3457.525276966464
2019-02-16 09 G,3706.7617158770768
2019-02-16 10 G,3687.315395913486
2019-02-16 11 G,3476.9381917819733
2019-02-16 12 G,3230.076967325564
2019-02-16 13 G,3086.3117571431485
2019-02-16 14 G,2968.311682310125
2019-02-16 15 G,2849.2426533881926
2019-02-16 16 G,2810.225974649034
2019-02-16 17 G,2899.0914973596405
2019-02-16 18 G,3192.953756761275
2019-02-16 19 G,3582.947470220731
2019-02-16 20 G,3574.938201560134
2019-02-16 21 G,3470.932674687506
2019-02-16 22 G,3398.4616177898274
2019-02-16 23 G,3324.9577191116305
2019-02-16 24 G,3141.3392134321266
2019-02-17 01 G,2854.458872469944
2019-02-17 02 G,2519.0069912062986
2019-02-17 03 G,2317.123219158786
2019-02-17 04 G,2310.67298027901
2019-02-17 05 G,2405.359498281156
2019-02-17 06 G,2498.107884133302
2019-02-17 07 G,2671.9917853134475
2019-02-17 08 G,3042.864511683732
2019-02-17 09 G,3375.989143110873
2019-02-17 10 G,3408.6334222565047
2019-02-17 11 G,3226.941941146876
2019-02-17 12 G,2949.5295713281043
2019-02-17 13 G,2796.378939975186
2019-02-17 14 G,2693.0411735561847
2019-02-17 15 G,2582.712661312251
2019-02-17 16 G,2571.340519384342
2019-02-17 17 G,2720.9455796554294
2019-02-17 18 G,3013.7104325670593
2019-02-17 19 G,3435.468228979221
2019-02-17 20 G,3492.934597427602
2019-02-17 21 G,3439.4874556136956
2019-02-17 22 G,3349.2121159792623
2019-02-17 23 G,3195.806242153798
2019-02-17 24 G,2964.315752378804
2019-02-18 01 G,2606.752195197688
2019-02-18 02 G,2261.981951506453
2019-02-18 03 G,2135.692845324402
2019-02-18 04 G,2178.637092475884
2019-02-18 05 G,2365.4326418504493
2019-02-18 06 G,2735.091385036747
2019-02-18 07 G,3440.337827871248
2019-02-18 08 G,4125.277373519583
2019-02-18 09 G,4129.056857637846
2019-02-18 10 G,3824.7386631799914
2019-02-18 11 G,3586.380777402601
2019-02-18 12 G,3322.865297582683
2019-02-18 13 G,3120.710896514032
2019-02-18 14 G,3073.312465157581
2019-02-18 15 G,2980.2234305526417
2019-02-18 16 G,2924.6724205103083
2019-02-18 17 G,3028.0172751529763
2019-02-18 18 G,3311.111938415828
2019-02-18 19 G,3834.1341245541103
2019-02-18 20 G,4028.704909575788
2019-02-18 21 G,3990.749565016361
2019-02-18 22 G,3962.111892044064
2019-02-18 23 G,3766.911817088402
2019-02-18 24 G,3477.336040382923
2019-02-19 01 G,3044.6650293045323
2019-02-19 02 G,2660.3975523176155
2019-02-19 03 G,2437.6883311855886
2019-02-19 04 G,2460.134111180673
2019-02-19 05 G,2606.22345524145
2019-02-19 06 G,2886.2018634598817
2019-02-19 07 G,3504.8643116286835
2019-02-19 08 G,4136.797123947989
2019-02-19 09 G,4118.84675004951
2019-02-19 10 G,3830.286580772615
2019-02-19 11 G,3570.3891497072786
2019-02-19 12 G,3297.1356240148352
2019-02-19 13 G,3107.146491966109
2019-02-19 14 G,3031.1561946969814
2019-02-19 15 G,2878.928378052731
2019-02-19 16 G,2809.333832342134
2019-02-19 17 G,2896.3341968380355
2019-02-19 18 G,3175.0762384128866
2019-02-19 19 G,3704.947341056018
2019-02-19 20 G,3910.963951634642
2019-02-19 21 G,3857.6098164481728
2019-02-19 22 G,3867.1941180481276
2019-02-19 23 G,3698.503274154368
2019-02-19 24 G,3421.1614446781423
2019-02-20 01 G,2968.856182104403
2019-02-20 02 G,2566.0791946320005
2019-02-20 03 G,2334.3066274915477
2019-02-20 04 G,2349.402796950341
2019-02-20 05 G,2491.504583556268
2019-02-20 06 G,2736.625095668619
2019-02-20 07 G,3320.684259581729
2019-02-20 08 G,3959.239642564505
2019-02-20 09 G,3851.6713170863945
2019-02-20 10 G,3583.8554387561358
2019-02-20 11 G,3360.621171856656
2019-02-20 12 G,3128.575304947037
2019-02-20 13 G,2953.787576543348
2019-02-20 14 G,2917.8311884144937
2019-02-20 15 G,2791.619591265695
2019-02-20 16 G,2748.586542309966
2019-02-20 17 G,2843.2280041320932
2019-02-20 18 G,3113.175900322285
2019-02-20 19 G,3631.0780325434657
2019-02-20 20 G,3852.7230236803766
2019-02-20 21 G,3771.94692871581
2019-02-20 22 G,3762.8839377488453
2019-02-20 23 G,3595.072251597888
2019-02-20 24 G,3313.307838182504
2019-02-21 01 G,2924.9998479300234
2019-02-21 02 G,2531.801863353171
2019-02-21 03 G,2311.7268926773277
2019-02-21 04 G,2346.6209022406333
2019-02-21 05 G,2494.3864486349867
2019-02-21 06 G,2756.0636129588274
2019-02-21 07 G,3336.786813279717
2019-02-21 08 G,3967.07151907292
2019-02-21 09 G,3935.3788678362557
2019-02-21 10 G,3671.9622501519334
2019-02-21 11 G,3435.476491373668
2019-02-21 12 G,3179.985645823309
2019-02-21 13 G,2982.5289922938455
2019-02-21 14 G,2916.9299327492863
2019-02-21 15 G,2808.0969773562656
2019-02-21 16 G,2770.7884642315685
2019-02-21 17 G,2882.505979476584
2019-02-21 18 G,3157.037444292862
2019-02-21 19 G,3675.8560282676444
2019-02-21 20 G,3856.003987389217
2019-02-21 21 G,3793.397545429853
2019-02-21 22 G,3757.2513736015294
2019-02-21 23 G,3599.436779203791
2019-02-21 24 G,3305.3558194984107
2019-02-22 01 G,2913.978611840351
2019-02-22 02 G,2536.7818839619476
2019-02-22 03 G,2347.3016918243966
2019-02-22 04 G,2358.804573615811
2019-02-22 05 G,2524.0664689274645
2019-02-22 06 G,2801.000133900826
2019-02-22 07 G,3371.8793169215555
2019-02-22 08 G,4006.97067119927
2019-02-22 09 G,3958.9794219665228
2019-02-22 10 G,3674.7369962908137
2019-02-22 11 G,3406.3878950677663
2019-02-22 12 G,3146.3748958515034
2019-02-22 13 G,2940.6196443527733
2019-02-22 14 G,2877.7009642558387
2019-02-22 15 G,2741.7760664240845
2019-02-22 16 G,2677.6500991314983
2019-02-22 17 G,2756.361493443269
2019-02-22 18 G,3006.922948963604
2019-02-22 19 G,3498.4634025645814
2019-02-22 20 G,3715.0320646334753
2019-02-22 21 G,3659.118099042479
2019-02-22 22 G,3599.156990109786
2019-02-22 23 G,3471.038265925999
2019-02-22 24 G,3246.7681446924917
2019-02-23 01 G,2904.850494492122
2019-02-23 02 G,2520.302032031602
2019-02-23 03 G,2267.211958909669
2019-02-23 04 G,2244.1754516290566
2019-02-23 05 G,2349.4179501794383
2019-02-23 06 G,2501.16661260411
2019-02-23 07 G,2766.3348814218757
2019-02-23 08 G,3180.5451160422426
2019-02-23 09 G,3387.147186492422
2019-02-23 10 G,3373.4025544837214
2019-02-23 11 G,3169.546389717347
2019-02-23 12 G,2924.685073443227
2019-02-23 13 G,2660.5289793978795
2019-02-23 14 G,2544.501170051363
2019-02-23 15 G,2414.518863090988
2019-02-23 16 G,2349.0337651483583
2019-02-23 17 G,2400.439605772245
2019-02-23 18 G,2628.3511110824384
2019-02-23 19 G,3038.9189732788873
2019-02-23 20 G,3142.0779594001706
2019-02-23 21 G,3073.888956601949
2019-02-23 22 G,2970.4007478907183
2019-02-23 23 G,2904.9593250595403
2019-02-23 24 G,2737.553108276522
2019-02-24 01 G,2457.7541124073755
2019-02-24 02 G,2130.2918541616064
2019-02-24 03 G,1937.785378352949
2019-02-24 04 G,1933.215093641589
2019-02-24 05 G,2032.1670604799008
2019-02-24 06 G,2121.834567704648
2019-02-24 07 G,2289.261686697621
2019-02-24 08 G,2645.6280779729204
2019-02-24 09 G,2943.610131889636
2019-02-24 10 G,3004.7783666470405
2019-02-24 11 G,2857.3688616202826
2019-02-24 12 G,2623.293016148985
2019-02-24 13 G,2482.9295662465556
2019-02-24 14 G,2400.3326615979036
2019-02-24 15 G,2280.6621315299
2019-02-24 16 G,2246.063098628185
2019-02-24 17 G,2340.412881820189
2019-02-24 18 G,2565.4533773131616
2019-02-24 19 G,2994.1635067404422
2019-02-24 20 G,3098.7171137246323
2019-02-24 21 G,3081.210486689105
2019-02-24 22 G,2979.671989370466
2019-02-24 23 G,2815.65322787053
2019-02-24 24 G,2626.2109758850556
2019-02-25 01 G,2299.85594123282
2019-02-25 02 G,1983.5929930255659
2019-02-25 03 G,1861.9566564512543
2019-02-25 04 G,1917.3495199538222
2019-02-25 05 G,2102.5159474636735
2019-02-25 06 G,2458.568161006343
2019-02-25 07 G,3158.0052909124915
2019-02-25 08 G,3809.029150624101
2019-02-25 09 G,3755.1768304553934
2019-02-25 10 G,3503.089982588076
2019-02-25 11 G,3267.717404193553
2019-02-25 12 G,3026.9361523266607
2019-02-25 13 G,2840.0171288120237
2019-02-25 14 G,2786.252223892888
2019-02-25 15 G,2682.1307819774656
2019-02-25 16 G,2620.655203625741
2019-02-25 17 G,2688.3328340970547
2019-02-25 18 G,2926.0919354734424
2019-02-25 19 G,3392.1428443695204
2019-02-25 20 G,3572.672582382127
2019-02-25 21 G,3548.6877558074098
